DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 1,1,359,CLASSE CM2 A
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 1,2,343,CLASSE CM2 B
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 1,3,347,CLASSE CE2 B
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 1,4,366,CLASSE CM1 A
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 1,5,292,CLASSE CP1 A
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 1,6,104,SALLE DE CLASSE
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 2,1,520,CLASSE CM2 A
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 2,2,536,CLASSE CM2 B
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 2,3,337,CLASSE CE2 A
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 3,1,454,CM2
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 3,2,454,CP
GOUDIRY,GOUDIRY,ECOLE GOUDIRY 3,3,453,CI
