DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
GOUDIRY,KOUSSAN,DAKABA,1,200,ECOLE SALLE DE CLASSE
GOUDIRY,KOUSSAN,DOULOYABE,1,333,CLASSE CM1
GOUDIRY,KOUSSAN,FERGO,1,85,ABRI PROVISOIRE
GOUDIRY,KOUSSAN,GOUDIRY FOULBES,1,337,CLASSE CP
GOUDIRY,KOUSSAN,GOUREL BAYDI,1,395,CLASSE CP
GOUDIRY,KOUSSAN,GOUREL SEYDI MALI,1,104,ECOLE SALLE DE CLASSE
GOUDIRY,KOUSSAN,KOUSSAN,1,531,CLASSE CM2
GOUDIRY,KOUSSAN,LINGHEKONE,1,163,ECOLE SALLE DE CLASSE
GOUDIRY,KOUSSAN,SINTHIOU ALASSANE,1,136,ABRI PROVISOIRE
GOUDIRY,KOUSSAN,SINTHIOU LELEKONE,1,371,CLASSE CM1
GOUDIRY,KOUSSAN,SINTHIOU MOUSSA,1,557,ECOLE SALLE DE CLASSE
GOUDIRY,KOUSSAN,TOUNKE,1,309,ECOLE SALLE DE CLASSE
