DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KOLDA,COUMBACARA,BAMBADINKA,01,361,CLASSE CE 2
KOLDA,COUMBACARA,BOUBOREL,01,296,CLASSE CE 1
KOLDA,COUMBACARA,COUMBACARA,01,543,CLASSE CE 1
KOLDA,COUMBACARA,COUMBACARA,02,542,CLASSE CE 2
KOLDA,COUMBACARA,DIALACOUMBI,01,376,CLASSE CM 1
KOLDA,COUMBACARA,DIAMBOUR KOMBO,01,387,CLASSE CM 2
KOLDA,COUMBACARA,ECOLE SARE ALETTE,01,234,SALLE DE CLASSE
KOLDA,COUMBACARA,ECOLE SARE MANSALI,01,272,SALLE DE CLASSE
KOLDA,COUMBACARA,MEDINA DEMBA BILLO,01,355,CLASSE CE 2
KOLDA,COUMBACARA,SARE NIYEL,01,353,CLASSE CM 2
KOLDA,COUMBACARA,THIDELLI,01,321,CLASSE CP
KOLDA,COUMBACARA,THIDELLI,02,321,CLASSE CM 2
