DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
BIGNONA,MANGAGOULACK,AFFINIAM,1,450,ECOLE CLASSE CE 1
BIGNONA,MANGAGOULACK,AFFINIAM,2,451,ECOLE CLASSE CI
BIGNONA,MANGAGOULACK,AFFINIAM BOUTEME,1,232,CLASSE CM2
BIGNONA,MANGAGOULACK,BODE,1,185,CLASSE CE1
BIGNONA,MANGAGOULACK,BOUTEGOL,1,453,CLASSE CE2
BIGNONA,MANGAGOULACK,DIATOCK ECOLE ELEMENTAIRE,1,365,CLASSE CE1
BIGNONA,MANGAGOULACK,DIATOCK ECOLE MATERNELLE,1,369,SALLE 1
BIGNONA,MANGAGOULACK,DIATOCK FOYER DES JEUNES,1,367,ECOLE ELEMENTAIRE DE DIATOCK
BIGNONA,MANGAGOULACK,ELANA,1,422,SALLE DE SPECTACLE
BIGNONA,MANGAGOULACK,MANGAGOULACK,1,530,CLASSE CP2
BIGNONA,MANGAGOULACK,TENDOUCK CEM,1,360,CLASSE 6EME A
BIGNONA,MANGAGOULACK,TENDOUCK CEM,2,361,CLASSE TERM. L2 B
BIGNONA,MANGAGOULACK,TENDOUCK ECOLE ELEMENTAIRE,1,363,CP A
BIGNONA,MANGAGOULACK,TENDOUCK ECOLE ELEMENTAIRE,2,365,CP B
