DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
LOUGA,PETE OUARACK,LAMDOU,01,191,ECOLE PRIMAIRE CLASSE CE2
LOUGA,PETE OUARACK,LOUGUI PEULH,01,159,ECOLE PRIMAIRE
LOUGA,PETE OUARACK,NANGADE,01,387,CLASSE ARABE
LOUGA,PETE OUARACK,NDIAVENE,01,277,ECOLE PRIMAIRE CLASSE CE2
LOUGA,PETE OUARACK,PETE NIANGUENE,01,171,CLASSE ALPHABETISATION
LOUGA,PETE OUARACK,PETE OUARACK,01,495,ECOLE CLASSE CP
LOUGA,PETE OUARACK,PETE OUARACK,02,494,ECOLE PRIMAIRE CLASSE CM 1
LOUGA,PETE OUARACK,PETE OUARACK,03,493,ECOLE PRIMAIRE CLASSE CM2
