DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
NIORO DU RIP,WACK NGOUNA,CASE DES TOUT-PETITS,01,552,SALLE DE CONFERENCES
NIORO DU RIP,WACK NGOUNA,DAGA BANI,01,390,ABRI PROVISOIRE
NIORO DU RIP,WACK NGOUNA,DAROU MATAR,01,440,ECOLE CLASSE 1
NIORO DU RIP,WACK NGOUNA,DAROU SALAM MOURIDE,01,376,ECOLE PUBLIQUE CLASSE 1
NIORO DU RIP,WACK NGOUNA,FETTO,01,371,ECOLE CLASSE 1
NIORO DU RIP,WACK NGOUNA,KEUR AMADI NGUENAR,01,176,SALLE DE CLASSE
NIORO DU RIP,WACK NGOUNA,KEUR BABOU MBOMBE,01,337,ECOLE CLASSE 1
NIORO DU RIP,WACK NGOUNA,KEUR MADI YACINE,01,477,ECOLE CLASSE 1
NIORO DU RIP,WACK NGOUNA,KEUR MAMADOU NENE,01,348,ECOLE CLASSE 1
NIORO DU RIP,WACK NGOUNA,KEUR MAMOUR COUMBA,01,418,ECOLE CLASSE 1
NIORO DU RIP,WACK NGOUNA,KEUR SACOUMBA,01,209,ECOLE CLASSE 1
NIORO DU RIP,WACK NGOUNA,KEUR SAMBA KA,01,458,ABRI PROVISOIRE
NIORO DU RIP,WACK NGOUNA,KEUR SEYDOU BA,01,381,ECOLE CLASSE 1
NIORO DU RIP,WACK NGOUNA,KEUR YORO KHODIA,01,518,CLASSE 1
NIORO DU RIP,WACK NGOUNA,KEUR YORO KHODIA,02,512,CLASSE 2
NIORO DU RIP,WACK NGOUNA,KEUR YORO KHODIA,03,309,SALLE DE CLASSE
NIORO DU RIP,WACK NGOUNA,KOTINETE,01,336,ECOLE CLASSE 1
NIORO DU RIP,WACK NGOUNA,KOUTANGO,01,205,CLASSE 1
NIORO DU RIP,WACK NGOUNA,MBADIENE,01,332,ECOLE CLASSE 1
NIORO DU RIP,WACK NGOUNA,MBAYENE,01,514,ABRI PROVISOIRE
NIORO DU RIP,WACK NGOUNA,MEDINA THIAMENE,01,438,CLASSE 1
NIORO DU RIP,WACK NGOUNA,MERELLA YORO,01,199,SALLE DE CLASSE
NIORO DU RIP,WACK NGOUNA,NDIAGO 1,01,465,CLASSE 1
NIORO DU RIP,WACK NGOUNA,NDIAGO 1,02,464,CLASSE 2
NIORO DU RIP,WACK NGOUNA,NDIAYENE CADD,01,94,ECOLE CLASSE 2
NIORO DU RIP,WACK NGOUNA,NDIBA,01,329,ECOLE CLASSE 1
NIORO DU RIP,WACK NGOUNA,NDIOUFFENE THIVALO,01,166,CLASSE 1
NIORO DU RIP,WACK NGOUNA,PANE MATH,01,230,CLASSE 1
NIORO DU RIP,WACK NGOUNA,PANE MATH,02,230,CLASSE 2
NIORO DU RIP,WACK NGOUNA,PASSI BABOU,01,405,ABRI PROVISOIRE
NIORO DU RIP,WACK NGOUNA,SABOYA,01,566,CLASSE 1
NIORO DU RIP,WACK NGOUNA,SABOYA,02,64,CLASSE CI
NIORO DU RIP,WACK NGOUNA,SAMAKO TOUCOULEUR,01,450,CLASSE 1
NIORO DU RIP,WACK NGOUNA,SOUCOUTA,01,468,ABRI PROVISOIRE
NIORO DU RIP,WACK NGOUNA,SOUCOUTA,02,467,ABRI PROVISOIRE
NIORO DU RIP,WACK NGOUNA,THIAMENE DIOGO,01,226,SALLE DE CLASSE
NIORO DU RIP,WACK NGOUNA,THIARENE ALASSANE,01,421,ABRI PROVISOIRE
NIORO DU RIP,WACK NGOUNA,TOUBA 1,01,206,ABRI PROVISOIRE
NIORO DU RIP,WACK NGOUNA,WACK CEM,01,599,SALLE PLAN 1
NIORO DU RIP,WACK NGOUNA,WACK ECOLE PRIMAIRE,01,590,SALLE 1
NIORO DU RIP,WACK NGOUNA,WACK ECOLE PRIMAIRE,02,589,SALLE 3
