DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
BAKEL,BELE,ARIGABO,1,282,CLASSE
BAKEL,BELE,ARI HARA,1,221,CLASSE
BAKEL,BELE,BELE,1,512,CLASSE
BAKEL,BELE,BELE,2,244,CLASSE
BAKEL,BELE,DAHARATOU,1,503,CLASSE
BAKEL,BELE,DAHARATOU,2,504,SALLE DE CLASSE
BAKEL,BELE,DIALIGUEL,1,363,CLASSE
BAKEL,BELE,DIYABOUGOU MOSSI,1,97,ABRI PROVISOIRE
BAKEL,BELE,FETE GOLOMBI,1,82,CLASSE
BAKEL,BELE,GAMBIDIAOUBE,1,88,ABRI PPROVISOIRE
BAKEL,BELE,GOUREL BOULI,1,156,ABRI PROVISOIRE
BAKEL,BELE,GOUREL MAMADOU BARA,1,152,ABRI PROVISOIRE
BAKEL,BELE,GUIROBE,1,133,ABRI PROVISOIRE
BAKEL,BELE,GUITTA,1,316,CLASSE
BAKEL,BELE,NAYE,1,515,CLASSE
BAKEL,BELE,OUBAVOL,1,468,CLASSE
BAKEL,BELE,OURO HIMADOU,1,538,CLASSE
BAKEL,BELE,OURO SOULEY,1,179,CLASSE
BAKEL,BELE,SELING,1,274,CLASSE
BAKEL,BELE,SENO ISSAGA,1,135,ABRI PROVISOIRE
BAKEL,BELE,SENOUDEBOU,1,419,ABRI PROVISOIRE
BAKEL,BELE,SENOUDEBOU,2,419,ABRI PROVISOIRE
BAKEL,BELE,SENO YOUPE,1,209,CLASSE
BAKEL,BELE,SINTHIOU DIALIGUEL,1,469,CLASSE
BAKEL,BELE,SINTHIOU SEYDOU NDOULA,1,131,CLASSE
BAKEL,BELE,WALIDIALA,1,232,ABRI PROVISOIRE
