DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,05,446,CLASSE CE1 A
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,06,439,CLASSE CE1 B
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,07,444,CLASSE CE2 A
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,08,445,CLASSE CE2 B
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,09,446,SALLE BUREAU DIRECTEUR
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,10,444,CLASSE CM1A
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,11,438,CLASSE CM1 B
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,12,449,CLASSE CM2 A
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,13,447,CLASSE CM2 B
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,14,450,BUREAU BV 14
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,15,447,ANNEXE ECOLE PLLES U9
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,16,442,ANNEXE ECOLE PLLES U9
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,17,448,ANNEXE ECOLE PLLES U9
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,18,446,ANNEXE ECOLE PA U9
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,19,442,ANNEXE ECOLE PA U9
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,20,447,ANNEXE ECOLE PA U9
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,21,448,ANNEXE ECOLE PA U9
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,22,445,ANNEXE ECOLE PA U9
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,23,444,ANNEXE ECOLE PA U9
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,24,446,ANNEXE ECOLE PA U9
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,25,439,ANNEXE ECOLE PA U9
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,26,437,ANNEXE ECOLE PA U9
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,27,445,ANNEXE ECOLE PA U9
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11 BIS,01,559,CEM P.A. UNITE 9 SALLE 1
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11 BIS,02,564,CEM P.A. UNITE 9 SALLE 2
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11 BIS,03,154,CEM P.A. UNITE 9 SALLE 3
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,01,548,CLASSE CI A
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,02,556,CLASSE CP A
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,03,543,CLASSE CP B
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,04,536,CLASSE CE1 B
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,05,537,CLASSE CE2 A
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,06,543,CLASSE CM1 A
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,07,551,CLASSE CM1 B
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,08,547,CLASSE CM2
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,09,523,CLASSE CI B
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,10,531,CLASSE CE1 A
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,11,554,CLASSE CE2 B
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,12,537,CLASSE CM2 B
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,13,535,ECOLE PA U15 SALLE 1
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,14,527,ECOLE PA U15 SALLE 2
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,15,542,ECOLE PA U15 SALLE 3
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,16,550,ECOLE PA U15 SALLE 4
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,17,530,ECOLE PA U15 SALLE 5
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,18,517,ECOLE PA U15 SALLE 6
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,19,531,ECOLE PA U15 SALLE 7
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,20,531,ECOLE PA U15 SALLE 8
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,21,534,ECOLE PA U15 SALLE 9
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PRIVEE MAME BITTY,01,410,SALLE 1
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PRIVEE MAME BITTY,02,409,SALLE 2
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PRIVEE MAME BITTY,03,406,SALLE 3
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PRIVEE MAME BITTY,04,408,SALLE 4
KEUR MASSAR,KEUR MASSAR NORD,ECOLE PRIVEE MAME BITTY,05,408,SALLE 5
KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,01,584,SALLE A1
KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,02,584,SALLE A2
KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,03,574,SALLE A3
KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,04,580,SALLE A4
KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,05,581,SALLE A5
KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,06,585,SALLE B1
KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,07,585,SALLE B2
KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,08,580,SALLE B3
KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,09,589,SALLE B4
KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,10,579,SALLE B5
KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,11,196,SALLE 6
KEUR MASSAR,KEUR MASSAR NORD,PARCELLES ASSAINIES UNITE 2,01,467,ECOLE PA U5 SALLE 1
KEUR MASSAR,KEUR MASSAR NORD,PARCELLES ASSAINIES UNITE 2,02,467,ECOLE PA U5 SALLE 2
