DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KANEL,KANEL,CASE DES TOUT PETITS,1,516,GRANDE SALLE
KANEL,KANEL,CASE DES TOUT PETITS,2,517,SALLE
KANEL,KANEL,CEM DE KANEL,1,508,CLASSE ANATOLE FRANCE
KANEL,KANEL,CEM DE KANEL,2,509,SALLE DE CLASSE
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 1,1,579,CLASSE CE1B
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 1,2,578,CLASSE CM1A
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 1,3,578,CLASSE CE2A
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 1,4,577,SALLE DE CLASSE
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 1,5,579,SALLE DE CLASSE
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 2,1,498,CLASSE CM1B
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 2,2,500,CLASSE CE1A
KANEL,KANEL,ECOLE ELEMENTAIRE KANEL 2,3,312,SALLE DE CLASSE
KANEL,KANEL,MAIRIE DE KANEL,1,545,SALLE DE CLASSE ECOLE 3
KANEL,KANEL,MAIRIE DE KANEL,2,553,SALLE DE CLASSE ECOLE 3
KANEL,KANEL,MAIRIE DE KANEL,3,390,SALLE DE CLASSE ECOLE 3
KANEL,KANEL,MAIRIE DE KANEL,4,391,SALLE DE CLASSE ECOLE 3
