DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
KANEL,ORKADIERE,BALEL,1,488,ECOLE SALLE DE CLASSE
KANEL,ORKADIERE,BARKATOU,1,378,ECOLE SALLE DE CLASSE
KANEL,ORKADIERE,BARKATOU,2,378,ECOLE SALLE DE CLASSE
KANEL,ORKADIERE,BARKEVI,1,396,ECOLE CLASSE CI
KANEL,ORKADIERE,DIELLA,1,488,ECOLE CLASSE CI
KANEL,ORKADIERE,DIELLA,2,486,ECOLE CLASSE CE1
KANEL,ORKADIERE,DIELLA,3,486,ECOLE CLASSE CM1
KANEL,ORKADIERE,DIELLA,4,487,CLASSE CE2 ECOLE
KANEL,ORKADIERE,GANGUEL SOULE,1,456,ECOLE CLASSE CI
KANEL,ORKADIERE,GANGUEL SOULE,2,456,ECOLE CLASSE CE2
KANEL,ORKADIERE,GANGUEL SOULE,3,457,ECOLE CLASSE CM1
KANEL,ORKADIERE,GANGUEL SOULE,4,457,ECOLE SALLE DE CLASSE
KANEL,ORKADIERE,GASSAMBERI,1,398,ECOLE SALLE DE CLASSE
KANEL,ORKADIERE,GASSAMBERI,2,306,ECOLE SALLE DE CLASSE
KANEL,ORKADIERE,GOUMAL,1,415,ECOLE CLASSE CI
KANEL,ORKADIERE,GOUMAL,2,414,ECOLE CLASSE CM1
KANEL,ORKADIERE,GOURIKI COLIABE,1,425,ECOLE CLASSE CI
KANEL,ORKADIERE,GOURIKI COLIABE,2,428,SALLE DE CLASSE
KANEL,ORKADIERE,GOURIKI SAMBA DIOM,1,445,ECOLE CLASSE CI
KANEL,ORKADIERE,ORKADIERE,1,578,ECOLE CLASSE CI
KANEL,ORKADIERE,ORKADIERE,2,577,ECOLE CLASSE CP
KANEL,ORKADIERE,ORKADIERE,3,579,ECOLE CLASSE CE1
KANEL,ORKADIERE,ORKADIERE,4,580,ECOLE CLASSE CE2
KANEL,ORKADIERE,ORKADIERE,5,575,ECOLE CLASSE CM1
KANEL,ORKADIERE,ORKADIERE,6,576,ECOLE CLASSE CM2
KANEL,ORKADIERE,ORKADIERE,7,578,CLASSE CI B ECOLE
KANEL,ORKADIERE,ORKADIERE,8,578,SALLE DE CLASSE
KANEL,ORKADIERE,ORKADIERE,9,573,ECOLE SALLE DE CLASSE
KANEL,ORKADIERE,PADALAL,1,475,ECOLE CLASSE CI
KANEL,ORKADIERE,PADALAL,2,478,ECOLE CLASSE CE1
KANEL,ORKADIERE,PADALAL,3,477,ECOLE SALLE DE CLASSE
KANEL,ORKADIERE,POLEL DIAOUBE,1,501,ECOLE CLASSE CI
KANEL,ORKADIERE,POLEL DIAOUBE,2,500,ECOLE CLASSE CE1
KANEL,ORKADIERE,POLEL DIAOUBE,3,504,CLASSE CE 2 ECOLE
KANEL,ORKADIERE,SINTHIANE DIOUDE,1,496,ECOLE SALLE DE CLASSE
KANEL,ORKADIERE,SINTHIOU POLEL,1,527,ECOLE SALLE DE CLASSE
KANEL,ORKADIERE,SINTHIOU POLEL,2,129,ECOLE SALLE DE CLASSE
KANEL,ORKADIERE,VINDOU BOSSEABE,1,577,ECOLE CLASSE CI
KANEL,ORKADIERE,VINDOU BOSSEABE,2,569,ECOLE CLASSE CE1
KANEL,ORKADIERE,VINDOU BOSSEABE,3,580,ECOLE CLASSE CM1
KANEL,ORKADIERE,VINDOU BOSSEABE,4,577,ECOLE CLASSE CP
KANEL,ORKADIERE,VINDOU BOSSEABE,5,573,ECOLE SALLE DE CLASSE
