DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
LINGUERE,DODJI,ASRE GAWDI,01,113,ECOLE ELEMENTAIRE
LINGUERE,DODJI,BARRY,01,163,CLASSE ECOLE ELEMENTAIRE
LINGUERE,DODJI,BELLY WELY,01,203,BELY OLY (ABRI PROVISOIRE)
LINGUERE,DODJI,BOWE OUROURBE,01,426,C LASSE CM1
LINGUERE,DODJI,DASS NGOUROU,01,181,CLASSE ECOLE ELEMENTAIRE
LINGUERE,DODJI,DODJI,01,463,CLASSE CI
LINGUERE,DODJI,DODJI,02,463,CLASSE CM1
LINGUERE,DODJI,DODJI,03,463,CLASSE CM2
LINGUERE,DODJI,DODJI PEUL 2,01,171,ECOLE THIELLE
LINGUERE,DODJI,DOUN DOUN LATHIE,01,202,ABRI PROVISOIRE
LINGUERE,DODJI,DOUN DOUN ORIENTAL,01,287,CLASSE ECOLE ELEMENTAIRE
LINGUERE,DODJI,KABIL 2,01,210,ABRI PROVISOIRE
LINGUERE,DODJI,KADJI,01,385,CLASSE CM1
LINGUERE,DODJI,KADJI,02,385,CLASSE CM2
LINGUERE,DODJI,KADJI NIANGHENE,01,174,ECOLE ARABE
LINGUERE,DODJI,KHOL KHOL,01,247,CLASSE CM2
LINGUERE,DODJI,KODIOLEL,01,151,TIDIANDE
LINGUERE,DODJI,MERINA KHOL KHOL,01,464,CLASSE CM1
LINGUERE,DODJI,PORAME PEULH 1,01,438,ABRI PROVISOIRE
LINGUERE,DODJI,PORAM PEULH 2,01,236,CLASSE CI
LINGUERE,DODJI,THIATNGOL PALOL,01,155,CLASSE ECOLE ELEMENTAIRE
LINGUERE,DODJI,VENDOU BEYE 1,01,371,ABRI PROVISOIRE
LINGUERE,DODJI,WENDOU BEYE WOUROGAWDI,01,190,CLASSE CI
