DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
TIVAOUANE,MEOUANE,AINOUMANE,1,193,ECOLE ARABE AINOUMANE
TIVAOUANE,MEOUANE,DAYAMBER,1,519,ABRI PROVISOIRE
TIVAOUANE,MEOUANE,DIAMA THIENE,1,558,ECOLE SALLE DE CLASSE
TIVAOUANE,MEOUANE,DIATTY MBAYE,1,374,ABRI PROVISOIRE
TIVAOUANE,MEOUANE,GOUILLE SAMBA,1,430,ABRI PROVISOIRE
TIVAOUANE,MEOUANE,GOUYE YETTE,1,514,ABRI PROVISOIRE
TIVAOUANE,MEOUANE,GOUYE YETTE,2,277,ECOLE ELEMENTAIRE SALLE 2
TIVAOUANE,MEOUANE,KEUR KHAR DIOP,1,365,ABRI PROVISOIRE
TIVAOUANE,MEOUANE,LEONA,1,555,SALLE DE CLASSE ECOLE
TIVAOUANE,MEOUANE,MASSAR,1,514,ABRI PROVISOIRE
TIVAOUANE,MEOUANE,MBAYE DIALLO,1,148,ABRI PROVISOIRE
TIVAOUANE,MEOUANE,MBORINE,1,558,SALLE DE CLASSE ECOLE
TIVAOUANE,MEOUANE,MBORINE,2,187,ECOLE ELEMENTAIRE SALLE 2
TIVAOUANE,MEOUANE,MBOUKHEKHE,1,437,SALLE DE CLASSE
TIVAOUANE,MEOUANE,MEKHE VILLAGE,1,520,SALLE DE CLASSE 1
TIVAOUANE,MEOUANE,MEKHE VILLAGE,2,519,SALLE DE CLASSE 2
TIVAOUANE,MEOUANE,MEOUANE,1,506,SALLE DE CLASSE 1
TIVAOUANE,MEOUANE,MEOUANE,2,510,SALLE DE CLASSE 2
TIVAOUANE,MEOUANE,MEOUANE,3,511,SALLE DE CLASSE 3
TIVAOUANE,MEOUANE,MEOUANE,4,450,ECOLE ELEMENTAIRE SALLE 4
TIVAOUANE,MEOUANE,NDANKHE,1,457,SALLE  DE CLASSE
TIVAOUANE,MEOUANE,NDEUCOU,1,423,CASE DE SANTE
TIVAOUANE,MEOUANE,NDIOUFFENE,1,553,ECOLE ARABE NDIOUFFENE
TIVAOUANE,MEOUANE,NDIOUFFENE,2,96,ABRI PROVISOIRE
TIVAOUANE,MEOUANE,NDOMBILE,1,535,SALLE DE CLASSE
TIVAOUANE,MEOUANE,NDOMBILE,2,212,ECOLE ELEMENTAIRE SALLE 2
TIVAOUANE,MEOUANE,NDOUCOURA,1,533,SALLE DE CLASSE
TIVAOUANE,MEOUANE,NGAKHAM 1,1,513,SALLE DE CLASSE
TIVAOUANE,MEOUANE,NGAKHAM 1,2,515,SALLE DE CLASSE
TIVAOUANE,MEOUANE,NGAKHAM 2,1,568,SALLE DE CLASSE
TIVAOUANE,MEOUANE,NGAKHAM 2,2,68,SALLE DE CLASSE
TIVAOUANE,MEOUANE,NGUEYE NGUEYE,1,440,SALLE DE CLASSE
TIVAOUANE,MEOUANE,PALENE PONE,1,402,ABRI PROVISOIRE
TIVAOUANE,MEOUANE,SANTHIOU BOUNA,1,532,ABRI PROVISOIRE
TIVAOUANE,MEOUANE,SANTHIOU MEKHE,1,565,ABRI PROVISOIRE
TIVAOUANE,MEOUANE,SANTHIOU MEKHE,2,111,SALLE DE CLASSE
TIVAOUANE,MEOUANE,SINE MOUSSA ABDOU,1,579,SALLE DE CLASSE
TIVAOUANE,MEOUANE,THIEUMBE,1,555,SALLE DE CLASSE
TIVAOUANE,MEOUANE,THIEUMBE,2,60,SALLE DE CLASSE
TIVAOUANE,MEOUANE,THIOKE KA,1,512,ECOLE ARABE
TIVAOUANE,MEOUANE,THIOKE KA,2,143,ECOLE ELEMENTAIRE SALLE 2
TIVAOUANE,MEOUANE,TOBENE,1,246,ABRI PROVISOIRE
TIVAOUANE,MEOUANE,TOBENE,2,245,ABRI PROVISOIRE
TIVAOUANE,MEOUANE,TOUNDE THIOUNE,1,597,ABRI PROVISOIRE
