DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MBOUR,NDIAGANIAO,BOTH ESCALE,1,486,CLASSE CM1A
MBOUR,NDIAGANIAO,BOTH ESCALE,2,488,CLASSE CE1A
MBOUR,NDIAGANIAO,BOTH ESCALE,3,486,CLASSE CPA
MBOUR,NDIAGANIAO,BOTH SERERE,1,432,ECOLE ELEM. NDIAGANIAO 2 CLASSE CE2
MBOUR,NDIAGANIAO,DAPHTHIOR,1,165,ECOLE CLASSE CP
MBOUR,NDIAGANIAO,FANDOR,1,298,SALLE POLYVALENTE
MBOUR,NDIAGANIAO,FAO,1,383,CLASSE CM 2
MBOUR,NDIAGANIAO,GNIGNING,1,264,CLASSE CM2
MBOUR,NDIAGANIAO,GODAGUENE,1,593,CLASSE CP
MBOUR,NDIAGANIAO,GODAGUENE,2,591,CLASSE CE1
MBOUR,NDIAGANIAO,GODAGUENE,3,80,CLASSE CI
MBOUR,NDIAGANIAO,GUELOR OUOLOF,1,378,CLASSE CM1
MBOUR,NDIAGANIAO,GUELOR SERERE,1,303,ECOLE CLASSE CI
MBOUR,NDIAGANIAO,GUITYR OUOLOF,1,143,SALLE BATIMENT POLYVALENT
MBOUR,NDIAGANIAO,GUITYR SERERE,1,482,CLASSE CI
MBOUR,NDIAGANIAO,KEUR MALICK NDIAYE,1,98,ECOLE CLASSE CE2
MBOUR,NDIAGANIAO,KOTHIANE,1,371,ECOLE CLASSE CM1
MBOUR,NDIAGANIAO,KOULOUCK KEUR DOUFY,1,138,ECOLE CLASSE CM1
MBOUR,NDIAGANIAO,KOULOUCK MBADA,1,323,CLASSE CE1
MBOUR,NDIAGANIAO,KOULOUCK OUOLOF,1,263,SALLE BATIMENT POLYVALENT
MBOUR,NDIAGANIAO,KOULOUCK SERERE,1,575,CLASSE CM 2
MBOUR,NDIAGANIAO,KOULOUCK SERERE,2,50,CM2 B
MBOUR,NDIAGANIAO,KOUTHIE,1,239,CLASSE CM1
MBOUR,NDIAGANIAO,LOUMATYR,1,448,ECOLE CLASSE CE2
MBOUR,NDIAGANIAO,MBAFAYE,1,516,CLASSE CM2
MBOUR,NDIAGANIAO,MBALAKHATE,1,530,CLASSE CE2
MBOUR,NDIAGANIAO,MBALAKHATE,2,530,CLASSE CP
MBOUR,NDIAGANIAO,MBOULOUCTENE KOULOUCK,1,275,CLASSE CM1
MBOUR,NDIAGANIAO,MBOULOUCTENE KOULOUCK,2,275,CLASSE CP
MBOUR,NDIAGANIAO,NDADAFAKH,1,434,CLASSE CM2
MBOUR,NDIAGANIAO,NDAME,1,423,CLASSE CM2
MBOUR,NDIAGANIAO,NDIANDIAYE,1,593,CLASSE CM1A
MBOUR,NDIAGANIAO,NDIANDIAYE,2,589,CLASSE CM1B
MBOUR,NDIAGANIAO,NDIANDIAYE,3,587,CLASSE CE2
MBOUR,NDIAGANIAO,NDIANDIAYE,4,106,CM2
MBOUR,NDIAGANIAO,NDIARAO,1,394,CLASSE CE2
MBOUR,NDIAGANIAO,NDIARAO,2,396,CLASSE CM2
MBOUR,NDIAGANIAO,NDINGLER,1,537,CLASSE CM2
MBOUR,NDIAGANIAO,NDINGLER,2,85,CE2
MBOUR,NDIAGANIAO,NDIOUDIOUF,1,349,ECOLE CLASSE CM2
MBOUR,NDIAGANIAO,NDORONG,1,574,CLASSE CP
MBOUR,NDIAGANIAO,NGAKHAYE,1,179,ECOLE CLASSE CM1
MBOUR,NDIAGANIAO,NGUEDJ,1,409,CLASSE CI
MBOUR,NDIAGANIAO,NGUEDJ,2,409,CLASSE CM2
MBOUR,NDIAGANIAO,SANGHAYE,1,275,ECOLE CLASSE CM2
MBOUR,NDIAGANIAO,SESSENE,1,177,ECOLE CLASSE CE2
MBOUR,NDIAGANIAO,SOUSSOUM PEULH,1,183,ECOLE CLASSE CE2
MBOUR,NDIAGANIAO,SOUSSOUNG,1,377,CLASSE CI
MBOUR,NDIAGANIAO,SOUSSOUNG,2,377,CLASSE CP
MBOUR,NDIAGANIAO,THIANDENE,1,516,CLASSE CM2
MBOUR,NDIAGANIAO,THIANDENE,2,515,CLASSE CI
MBOUR,NDIAGANIAO,THIANDENE,3,516,CLASSE CP
MBOUR,NDIAGANIAO,TITINE,1,498,ECOLE CLASSE CP
