DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
SEDHIOU,SAKAR,BABADI,1,326,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SAKAR,BADOUGHA,1,360,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SAKAR,BANY,1,352,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SAKAR,BOUGNADOU,1,543,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SAKAR,DASSILAME PAKAO,1,559,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SAKAR,DASSILAME PAKAO,2,560,ECOLE ELEMENTAIRE SALLE 2
SEDHIOU,SAKAR,DASSILAME PAKAO,3,203,ECOLE ELEMENTAIRE SALLE 3
SEDHIOU,SAKAR,SAKAR,1,541,ECOLE ELEMENTAIRE SALLE 1
SEDHIOU,SAKAR,TAIBA,1,157,ECOLE ELEMENTAIRE SALLE 1
