DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
OUSSOUYE,OUSSOUYE,ECOLE AHOUMOUSSELLE,1,472,CLASSE CPA
OUSSOUYE,OUSSOUYE,ECOLE AHOUMOUSSELLE,2,470,CLASSE CE2 A
OUSSOUYE,OUSSOUYE,ECOLE EDOUARD DIATTA,1,551,CLASSE CM2A
OUSSOUYE,OUSSOUYE,ECOLE EDOUARD DIATTA,2,546,CLASSE CM1A
OUSSOUYE,OUSSOUYE,ECOLE EDOUARD DIATTA,3,552,CLASSE CE2A
OUSSOUYE,OUSSOUYE,ECOLE EDOUARD DIATTA,4,530,CLASSE CP A
OUSSOUYE,OUSSOUYE,ECOLE SAINT JOSEPH,1,523,CLASSE CE2
OUSSOUYE,OUSSOUYE,ECOLE SAINT JOSEPH,2,210,SALLE DE CLASSE
